wallet,total_deposit,total_borrow,total_repay,total_redeem,total_liquidation,tx_count,unique_actions,repay_borrow_ratio,redeem_deposit_ratio,active_days,activity_span_seconds
0x02bd653274feaa6e43618310400c5d1337758d1d,143506831639170.34,10712243122032.281,12279288809372.363,0.0,0.0,6,3,1.146285485634384,0.0,4,284269
0x02be55b9045cfa9195e851c35896b33da3693764,5436267669857617.0,6815.0936820697025,6794.778143661647,8181374637634784.0,0.0,24,4,0.9970190375428727,1.5049617006531735,13,4575893
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,228292455733170.8,502416.3849892148,2186293.9697557553,7925.261574281599,0.0,71,4,4.351557861319924,3.4715389734756186e-11,35,9252173
0x02bf4268c84ce1306d1e2af3c2f54d2b3214658e,1256743469539.0198,12567434695.390198,0.0,0.0,0.0,2,2,0.0,0.0,1,108
0x02bf9d9885ab40a40835e137449db9600f366e6e,98952.8624608923,0.0,0.0,253201.57309208682,0.0,13,2,0.0,2.5588099908899147,7,5649957
0x02c140cd842739c324846893adb64de09026b3f2,2273047587668.7935,113652379383.43968,0.0,0.0,0.0,3,2,0.0,0.0,1,264
0x02c255ff1abb3242d5b2f325b7fecd1322cc40e7,3623300962796.7656,0.0,0.0,0.0,0.0,4,1,0.0,0.0,2,864013
0x02c2a7e2fdc63ced0c3c2534148b5f71a20eaa23,173236742377.50018,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,35041755719663.438,645.7719603099151,0.0,0.0,0.0,8,2,0.0,0.0,5,2753073
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,985852314992089.4,407929129695064.7,550632973597473.94,1349015067035108.2,0.0,216,4,1.3498250885125151,1.3683743969764204,26,3121523
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,75076490825404.53,75076490824857.75,9110.156391218208,459.6636474725144,0.0,19,4,1.2134499483294768e-10,6.1226043255204e-12,5,434898
0x02c4a7b6f3e7743ceae95a2d7e6caa58ac0d4c66,1004.7801511660026,0.0,0.0,1004.7801672068633,0.0,2,2,0.0,1.0000000159645477,1,18
0x02c4a98ccdfca694807554bec1cff46152b6d3d8,38341845500596.73,0.0,0.0,0.0,0.0,5,1,0.0,0.0,5,4892436
0x02c4bc6b7dda908bf89bda10cf8dbb8649823284,1856312951150.4556,0.0,0.0,9994.154254531584,0.0,4,2,0.0,5.383873580334435e-09,4,3211116
0x02c4ee6974bf68b002ea221fac8203f182d8a0bb,1.094443995445862,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02c4f4a127e285550a192ac77c715b6f2e641e99,3.961665336784059,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02c54f73a52ebac634c7365d9e4136370e18a7ad,7862450618.736447,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02c58ac2ac1029aaf986a9be4adb656c813005a0,15854237614.713926,2250.9558575093106,0.0,0.0,0.0,2,2,0.0,0.0,1,566
0x02c5c964a7e7a4daed55efdce3859e433d739ef1,2001833932184.163,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02c6e7836e1a500ea2bf6cbc3c50c1adf742b670,24844128359375.395,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02c74609ad8db018a47aca47b3d5f500025955e2,1122909198094.6638,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,45340
0x02c88ed34fb04d51b3cad4cd7823f998440dd762,1023739942764.8116,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,43830
0x02c98fe643a484a9a6b1bbb656c13bc281c624ca,2.114449811654353,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,433102
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,273064391801458.94,257.41126948759586,257.92122152699403,15875851297604.746,0.0,16,4,1.0019810789186243,0.058139588222648385,4,623257
0x02ca884e10a36b822c996a3339bdd21417a4d092,655866475259.2252,5665994129502.912,0.0,658859.8649058279,0.0,27,3,0.0,1.0045640229521102e-06,8,4154919
0x02cb1f7dca91c6987bd4f889b6ae03f18420082c,0.0,0.0,0.0,1.1494559763324517,0.0,1,1,0.0,0.0,1,0
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,11365237938.343967,11211106.565134108,0.0,0.0,0.0,2,2,0.0,0.0,1,3289
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,174498669649374.28,195280082482478.72,50038029360818.39,70048367392085.66,0.0,45,4,0.25623723999250153,0.40142636922582886,7,5256428
0x02cc8d6b7f7d73358ff67589691532ccd8f43fd9,167323800893.05368,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1,126334708351.4781,4256834.346927688,0.0,23100376788.952312,0.0,8,4,0.0,0.1828505965651524,3,526380
0x02cd2b4bf11e6de846447526202b5f69760e7efb,1447584407243.71,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02ce4a17f3cb0f68fa99d7b275c28c4cc318add8,0.9972086616528183,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,78148825104632.14,33638684590007.254,34080048374750.93,7640.029464307094,0.0,85,4,1.013120720685814,9.776256334088181e-11,18,1821817
0x02d0a54ce6f8ef3114c57247598ab66394da9af2,134352827352751.42,0.0,0.0,6499.824068607246,0.0,8,2,0.0,4.8378766540889884e-11,2,88757
0x02d0e2b7b3af01c1a4e9c7e0bbe6bb58c09e44a4,3220061859718.2754,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,112109
0x02d1470908285f35efeb65b00162134ec721118d,78321644531657.78,35652910439053.61,0.0,0.0,0.0,7,2,0.0,0.0,1,576
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,9538498756867432.0,9445.843837020764,1698892.129035674,4071099345872618.5,0.0,150,4,179.85604656910226,0.42680713701844847,32,6907279
0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb,1.1183922152500472,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02d1ef1d65fff7ad234b7e0d11c853cade2f513b,60354876506236.39,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,124071
0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db,1.7557678888138684,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02d27262a78932e692eb9330646987559670bbda,1609829358816622.2,152202937614286.72,2313.8104466534505,1495716292279140.0,0.0,40,4,1.5202140529751917e-11,0.9291148059187054,13,7025680
0x02d27fa03e3443a5aa5db3bbec4c9e7fa2695115,1.0589937397646345,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02d2c85be49875baf06525167bb4797746b77f61,680445512706797.6,0.0,0.0,663347864608967.5,0.0,25,2,0.0,0.974872862296033,17,9406812
0x02d326f3af9a097816a145dbea25100059a5cdc5,203308564027.2122,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02d37ff31824b401ef5c19579032dad4d98a8d67,1.053530408064738,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02d5333d35b155ec5876f3a355b845ce37d2fd04,509515996041622.7,175.85211703655827,0.0,1867.854220826805,0.0,5,3,0.0,3.6659383323349456e-12,4,5008251
0x02d6190c22293e010846b439787d304668783885,8715719618831.131,0.0,0.0,0.0,0.0,6,1,0.0,0.0,2,104797
0x02d6f83cdaaa281a48c8e2627eac84a6c843cc08,12068277101.11397,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02d77fc7307cd7ec962eda62d25936156a7a6492,1995441865892432.5,738048757857542.4,496633169373875.6,1016036923341396.8,0.0,78,4,0.6729002170744597,0.5091789145593519,28,6805474
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,2.538545297067307e+16,38520.50947983978,38649.1432819836,2.4272120673818816e+16,0.0,11,4,1.0033393587956343,0.9561429020730712,3,150944
0x02d82a2663905f3ab3a880e257b9e8239949483a,184559741094.34238,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,14618374949094.568,70723.69421143371,227760.08423866716,13383464596818.54,0.0,58,4,3.2204212008179542,0.9155234178507292,8,626660
0x02d93e0bdcb28c88add70252d7a70168c269d6cb,13666.593852576021,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02d9468f3794ad392949d3ef68750580046d7b79,2507684537141134.5,2157.3324489908086,0.0,2338318298193066.0,0.0,12,3,0.0,0.932461106475078,5,3873484
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,2529512887866940.0,1034.9011423688364,229.13878964641566,0.0,0.0,4,3,0.22141128293851192,0.0,3,8917792
0x02da3599bfcda5a872b1b7158210369579f795ab,1.0511547966210666,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02da983db0d963407f2e95ae60df3bd648c8a92a,2.259609878203448,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,471516
0x02dabc929961b484b6e41edbe3c25b97f870f507,1006872647024.3373,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02db6d1adc9e057240ec42dc7bb952a254534ebf,1.961869736174183,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02db807be71c8ffcaf8c69aa313292d382d69dd9,204621803010.33707,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,162113129402059.88,0.0,0.0,16051455565326.074,0.0,4,2,0.0,0.09901391469358754,2,2287643
0x02dbd660e8ee9d7b7fa41bb28434e6f9ceb66989,2.259609878203448,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,471606
0x02ddab581f06982cafddb23502714e485aa96df2,117.78685287458313,0.0,0.0,246.26592717593354,0.0,3,2,0.0,2.09077601757602,2,1050098
0x02debfb86afb43492c458869bd7904a897f08237,9426984524837822.0,341189711087874.6,107346151514029.78,14718049067721.084,0.0,256,4,0.31462306167369275,0.0015612679779989653,47,4826466
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,432.8386963594779,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02e052679578006663d478fae910081209b4026c,30001283533.44551,0.0,0.0,0.0,0.0,2,1,0.0,0.0,1,8
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,1.0219473153455141e+17,29102.346732480895,1031163.7726304462,4.8431225000271944e+16,0.0,49,4,35.43232379537189,0.4739111720636758,30,7404593
0x02e11fa8415aa760fff68f184fc1dd5f95aefb88,1.1114739556359245,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02e14b3e880efd1cb8a504540d31d91ca311280c,2.0152329115577076e+16,4529598209694908.0,4035983884680211.5,1.999651697027593e+16,0.0,166,4,0.8910246997276291,0.9922682810305679,33,8640560
0x02e27435247f11adf8c7544af31dd6098677ea3f,1248.1637836856385,0.0,0.0,1248.163809647445,0.0,2,2,0.0,1.0000000208,1,38
0x02e29372ef6a6f563cc7fcdd78c1b6064b502eb6,3490448161204423.0,0.0,0.0,4504072709181056.0,0.0,2,2,0.0,1.290399542168496,2,951137
0x02e29a42993eb150ccf30ec2bb3dca160d763c89,1759280254118.4866,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02e2b3f9e177e918e67e25b1a1b6a739049f9e22,2963.5477115414697,0.0,0.0,0.0,0.0,4,1,0.0,0.0,4,538131
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,2338523244478884.5,313270140400489.7,355081240118468.5,2147215562549952.5,0.0,43,4,1.1334665974373646,0.9181929525906581,20,3774858
0x02e35b8e24f99002f568f5916de89874197f7a06,253806877214971.03,97513099434349.64,78325270522.7771,78455490403.17734,0.0,90,4,0.0008032281916698722,0.00030911491155823404,34,6824193
0x02e4ac7c366cf7320bc78b816b162b26d605a4bd,81848357978859.34,1937.9232107315122,4818.901990284665,3181.774571332723,0.0,10,4,2.486632062405436,3.887401836643498e-11,7,6729329
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,4.188962478497248e+17,1294672.0596311225,290745.90730795026,4.437622165150645e+17,0.0,112,4,0.22457108357678582,1.0593606860719844,24,4059857
0x02e60b50d9788a17055afec468b5d17a38b6bd9d,1373805211941798.5,264665646128794.97,1071848.0061465402,888455457518015.5,0.0,104,4,4.0498191655177785e-09,0.6467113749424727,15,1576042
0x02e6277d21ba364845200b883a7a230f173122a8,5.835049787150837e+16,3.8035113641970824e+16,4.2498164719439304e+16,1.0080335246144253e+17,0.0,102,4,1.1173402850713088,1.7275491407702834,27,4835718
0x02e662fc8e76fe69ef0bea015f0913590d2769c0,1.0038345411917293,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02e6cec9cf4d077956d9b2b2ed8175aad46fc809,1.0438010096905748,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02e75b9654e0d0711b877120c7e1a86b2592e380,884779949.1363311,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,159483
0x02e7f65e93b4730c3092412e3db85648797316f9,3.217000000000006e+16,1.293471084913977e+16,0.0,0.0,0.0,3,2,0.0,0.0,2,370480
0x02e883c27f8fd486e8d17049c58fc0469716c04e,1.1163631151671705,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02e96833fa23f6d8676c5f55ecdf46444bcce438,27016843532792.414,0.0,0.0,13244599474061.709,0.0,4,2,0.0,0.49023489579697654,4,3713538
0x02e9d2239578bd27634659f59fae4df9bac4076d,14977463520641.79,0.0,0.0,129.51916056104548,0.0,3,2,0.0,8.647603139379607e-12,2,8814760
0x02ea60c42a1ed137b04eb4206977a8504b4c16d5,8048.7448972700095,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02ead283625fb1016a8d50d3f94205f7f90dba20,1.0585897107726632,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02eb1a315972d427f890b81fe062aa7aae9bc6bb,353.99792708740483,44508900639513.36,44508904133569.57,52510009.31540932,0.0,14,4,1.0000000785024155,148334.2282466083,2,4880495
0x02eb1d753bea18fd83562467a321dcd88d9773f1,3426075182022699.0,5706.640250662766,219797836290.323,15301109777188.516,0.0,32,4,38516154.275678374,0.004466075308993946,11,6700178
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,1331485242243380.8,295568145232338.56,1073.6065255866865,363195313806829.94,0.0,37,5,3.6323485561772967e-12,0.2727745695437771,13,2606431
0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910,8403819758260651.0,190163.88767382712,7366827645.821767,1.0227557634336062e+16,0.0,32,4,38739.36179963619,1.217012968927938,17,6671966
0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef,7007.05125492708,901.132247847015,901.132247847015,7007.05125492708,0.0,4,4,1.0,1.0,1,100
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,1195521781.3863783,421590806.3006282,1.4707805924839402e+16,3.097681066668731e+16,0.0,167,4,34886448.43538536,25910703.718643483,39,11930228
0x02ed7efb3115fcbc0dd488a03eba6218857a2a75,8594966087752.534,0.0,0.0,8674150842326.299,0.0,4,2,0.0,1.0092129222809383,2,5287256
0x02eda208efc7d92efeaf7418833c3081a42dd3a1,1556174362473541.2,200.07985627189936,1934.805706456075,1569742155572839.5,0.0,6,4,9.670167414688477,1.008718684375273,1,1714
0x02ee19a0a14b494ba9411c5bbba18931195fd51b,26021648799.84869,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02ee663daf3bd6ab80be2e8b0f54abc8721b7d68,1015238383467.801,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02ef87478ec4a04f0dacc721f254084ed3772600,24076388633.600044,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02efac30f1619d817d6ffb28f54ed3647404235e,1872.2940146198853,0.0,0.0,7566.602882955168,0.0,5,2,0.0,4.041353988140236,5,5560846
0x02efc83a645d9db930e3d4db3824f831faecd82b,401.2006924869162,0.0,0.0,400.2443297595027,0.0,2,2,0.0,0.9976162485625703,1,11397
0x02efeda00025e73209ea07c51a2277de0f71ed53,26829090000000.062,0.0,0.0,27181656973746.883,0.0,2,2,0.0,1.013141219987216,2,881599
0x02f01b3f6166ba12150e4d1d8df5ccc9cb524f07,496.0886331323141,0.0,0.0,496.08868616008976,0.0,2,2,0.0,1.000000106891737,1,218
0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b,9320.70164485002,224352.0400221962,23987384.714300826,7322.6061594299645,0.0,10,4,106.91850500636251,0.7856282110988859,5,6024630
0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b,3.879368833920602e+17,402198.7500727852,551519.2815341632,2.767579281136439e+17,0.0,130,4,1.3712605557186732,0.7134096807029929,23,5767303
0x02f176449675d72dbf1d33a1078e631743fe048e,153.5505668931578,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02f17bf76592833beb2418f8246d433f7e4d6fed,1589784134874.0051,731300702042.0424,0.0,0.0,0.0,2,2,0.0,0.0,1,86
0x02f202fe714eadef1a33dc3d85de9b367d77426a,91425329.66943736,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02f21b7c148d5fc587a285d2f538f29c36176e52,2.053889082558703e+16,22886.100474772957,0.0,0.0,0.0,11,2,0.0,0.0,5,1608422
0x02f277795b12cf2010b7e77298ce29370d392409,46295249045584.65,0.0,0.0,13649.14977581148,0.0,19,2,0.0,2.9482830435520144e-10,6,5090447
0x02f384dc0539ff16b820239004d25dae1e3adf96,668961072240419.0,0.0,0.0,662395716243576.8,0.0,2,2,0.0,0.9901857428342516,1,4786
0x02f494a93a9e172722849643ce2f070e92a7baea,112225639540.97433,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02f4a8a87c4458ee03e65a539a13d52d2925335f,189905361582.22824,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02f4e1f34fcfe2f52139f3e5920fcfad5a1a8b94,1.0320220564274882,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,8785011046750565.0,52933.90266802651,47513.77640797756,2.1450373556624948e+16,0.0,32,4,0.8976057689522513,2.441701375499021,14,3265920
0x02f5203e90d85ed83700e43dbe2b42d842b33d83,1422.54933271875,0.0,0.0,1422.5494046461804,0.0,2,2,0.0,1.0000000505623452,1,48
0x02f60da35d5759299b1c4e3b22c7152b318f5664,59479847916.50834,3955971466.9105034,0.0,0.0,0.0,4,2,0.0,0.0,2,2778361
0x02f6129b12fbf83b4457c57050b51de97ce8276b,3239298680466.998,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,380552
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,853595322730636.5,724.3686672815265,345.8972230111989,269.5650011752813,0.0,13,4,0.47751544018229275,3.1579952935185673e-13,5,1772212
0x02f7467aecaae0863706f954c7adfe47b5e5f538,704919112554312.0,302.69192359143733,270.9743117989282,30122380580684.883,0.0,15,4,0.8952148725470442,0.04273168374103921,6,2700807
0x02f84f7c168cfda125318a1405f747bcf7eacf44,1.577317851669225,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02fa46ca85874d0e24d6fbfa776f3195240ec6d5,1964827259454.096,0.0,0.0,0.0,0.0,3,1,0.0,0.0,3,283280
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,821843817953672.8,1081.2642177227929,89571998279843.1,978164097296457.8,0.0,23,4,82840065186.36775,1.190206795899506,6,2077651
0x02faf4316dcb9330751f3677436aa849aa93851b,1.3527936478449728e+17,1.0297446466425494e+17,1.0341412153500317e+17,1.5317650850460787e+17,0.0,248,4,1.0042695718028902,1.1322976623125123,62,10178654
0x02fafec4c577431e5229f01df088cb699a7cc691,61755962385603.19,4532453916030.476,3104853981284.641,58071003459548.91,0.0,22,4,0.6850271483849687,0.9403303133218869,12,1922895
0x02fbe024637327931e70262658854cfdebefec92,1.0328745230185714,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02fc557009ff92edbac5bc4c94a989b24008a21f,139103446235464.9,33449961548860.312,0.0,150.03618995746228,0.0,5,3,0.0,1.0785943412465222e-12,2,3022571
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,158715102347572.03,89966721194043.55,1034.0778331004453,12694.701955558525,0.0,40,4,1.1494003775797364e-11,7.998420923900644e-11,12,4135422
0x02fd763b2c3ccb4ed333ed780cfba62b9b65f675,1041648705637.7089,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02fdb206bba3e5a61d8c5730c79a21f3caa78276,1.1061690139995182,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02fe4d3a1b36a009941d1a136821ca368255bf76,201494265598.0157,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x02ffad0f8125e76bf4467d78139f1eb0b60f2b8c,42622143070.90131,5652804120.809193,0.0,0.0,0.0,2,2,0.0,0.0,1,0
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,270040059433251.6,44671873252765.49,468868.00824815,249782316322418.8,0.0,250,4,1.0495821511562064e-08,0.9249824520356392,34,6894805
0x0300f68f3c30e4655650d99c845a95e39875b75f,8116245.290589072,73904.81603574986,69917.77721088701,6970627.709945822,0.0,14,4,0.9460517048992558,0.8588488223770647,3,1169830
0x030138d2f5f2757daae2fbb8dfd18870ea908881,0.0,0.0,0.0,3377.1934467918227,0.0,1,1,0.0,0.0,1,0
0x030163c3ecc06f0a41c11ee74e3ea2a6086ad3e4,88473133679456.22,0.0,0.0,90119647460205.2,0.0,7,2,0.0,1.0186103251040526,3,251285
0x0302147a27780e6b3ce7ec44db979b653d02c921,0.0,0.0,0.0,1.9940808308259804e+16,0.0,1,1,0.0,0.0,1,0
0x0302174ee723a5a094f78877caf6cc1ae1c90533,0.0,0.0,0.0,521093479.26820827,0.0,5,1,0.0,0.0,1,30
0x030252c314d52af695fdb0176942dec4566b6bb7,1.5698934557978328,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0302e30a5a3a471f99fde37bfa52d3be463461d9,24849894455.70422,4329249905.174952,0.0,0.0,0.0,2,2,0.0,0.0,1,0
0x0302f495deee51627014e73e3b5f937fbdfb2680,6250.6761815134105,2778.0783385471423,2767.475359047746,6221.387020618999,0.0,6,4,0.9961833403499554,0.9953142412046498,1,682
0x030347c0ef50f625e3172ddeabb921067e85730c,582369691842248.2,52021.829143691764,51994.44588151234,26367716374.3233,0.0,49,4,0.9994736197740417,4.527659447886543e-05,24,6059831
0x03038ac3f9bc2f1ba227a7e3b42fbd1f376efcf9,153232001465752.16,30.05592028750215,0.0,0.0,0.0,2,2,0.0,0.0,1,230
0x0303df66b608496531b49940f19db4c024791454,1089041806878.748,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x03051aba8bbf9fc5d38ac4554bfae1e84b9dd8ca,216482854999.8302,46152144842.12647,0.0,0.0,0.0,5,3,0.0,0.0,2,2394179
0x0305a736ce98f8768c5e927dfa15d0b04517a621,17693344711074.86,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0305cc8c9cc1a0b1ff881cee4621873fe6f9f8e0,1186257535000.039,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,353061143819859.25,9951.342095926948,17613.210857243612,31222.659952842514,0.0,26,4,1.7699332097579725,8.84341437719159e-11,11,3007809
0x0306588e0deb5dfd0afc70ad227aaa8551deaf25,9247.105290383026,0.0,0.0,9247.105345306325,0.0,2,2,0.0,1.0000000059395127,1,68
0x030745377d953913b2af2a64d961287ff800f7e0,1126464349970070.8,682929028743380.6,682930476588525.5,1011025744144437.0,0.0,40,4,1.000002120052134,0.8975212967647836,3,552894
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,13083595296582.69,153.08752952308495,279.59494258641894,104077382099189.22,0.0,17,4,1.8263730785743537,7.954799865016708,7,560240
0x0308e74c4971077380b748fd6bc0164a775386e3,2063836940700.2446,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,42226
0x03090a4006197538241dca9b635c9ad149d9097f,1.2303690797609954,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0309146e7b8baefa23f193632ef74602768af954,5082790864767293.0,442579204422587.56,227295067221585.94,4417630056950007.5,0.0,329,4,0.5135692435394185,0.8691347282399472,32,4599474
0x030a031d24ff4fdf49d42328a9f75aaced335570,1438549766786.1987,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030a5e099482bab2259b3aa2afe176251a6280ef,20017489699.18211,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,2160190893687752.5,262352174926752.34,96402255096431.2,0.0,0.0,14,3,0.3674536150628304,0.0,7,2612451
0x030b67dac665e0dae36951c5a69a639c7a8492e0,498.7126781314165,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030cb7762dacad0e55e38eb6685d7923c68d7113,1.1036742073986285,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030ccddbf7666d9f7f3bf97a920986a8a309957e,99.2847090594256,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030d0a4232b1ff4668858ae2c3d1ccffe08dc215,1.1052887337659798,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030d4aa68030591cfd14814f6505ba6f57802c96,225285577975.7935,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,8.048571788281007e+17,2211581.5916240555,2215017.15495346,1.9132359427879763e+17,0.0,43,4,1.001553441818478,0.2377112353739222,16,4833984
0x030de328e6a4855412279780172507240c4c7175,201928081566.5605,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030de3de170036c537b1f7bf6f983220464abe1c,4555142757981134.0,23662.737746148414,19133.185461964265,2719256405448363.0,0.0,112,5,0.8085786888746032,0.5969640360192692,27,6893397
0x030ded6654f0ff272eb93151ee98bdce379f266b,1690486751936.9587,0.0,0.0,539.4329863750395,0.0,9,2,0.0,3.190992095956727e-10,8,4299970
0x030e371d56829ea5777c07d970484d03920091f9,155305039090.0003,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x030e691d39e2dda9ffb32de5f49fdbf9f590ef00,663784006160.7836,449891789531.82764,0.0,0.0,0.0,6,2,0.0,0.0,3,2101341
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,75394525934827.56,0.0,0.0,38054.6837059461,0.0,29,2,0.0,5.047406722716353e-10,17,6007539
0x03105f295874820c5939e2f27602c9478b94969d,260583680.54208225,0.0,0.0,0.0,0.0,72,1,0.0,0.0,11,1917702
0x03116a2824b26d29e4f8f41555e674b679583402,20048490860560.848,0.0,0.0,20069531241372.387,0.0,3,2,0.0,1.0010494745443872,2,764044
0x0311ee008aaec2f8fede60d56207512b7f0d0802,1.0884625522312024,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x031291aa04a24e90fa704ae1a51598944c55de4a,3.541636185278763e+17,319792.10911667394,0.0,822756457630000.6,0.0,53,3,0.0,0.0023230970505945443,14,1865677
0x0312fa145990146d456380d66ea495a7d014fc86,11191814376.473717,5608395087.473332,0.0,0.0,0.0,2,2,0.0,0.0,1,58
0x03146c86fd6737a8ca454dd8dbccd43284e133d2,26217101972355.766,0.0,0.0,208.3342206565216,0.0,3,2,0.0,7.946500756498431e-12,2,191213
